ID_Cliente;Nombre;Edad;Genero;Localidad;Nivel_Socioeconomico
3965;Marina Suárez;71;Femenino;USAQUEN;
3966;Alberto Riascos;53;No binario;chapinero;
3967;  Diana  Lozano  ;62;Femenino;subaa;Alto
3968;Sneider Gaitán;74;;USAQUEN;MEDIO
3969;Carolina Bustos;24;No binario;Usaquén;medio
3970;Alberto Bejarano;26;Femenino;CHAPINERO;Alto
3971;Jhon Buitrago;69;Masculino;Kennedyy;Alto
3972;Santos Aguirre;18;No binario;Suba;alto
3973;Vanessa Acevedo;29;Otro;subaa;Bajooo
3974;Brayan Ruiz;34;Masculino;USAQUEN;medio
3975;  Hernando  Ramos  ;37;Otro; Suba;bajoooo
3976;Mary León;56;Masculino; Suba;Medio
3977;juan flórez;65;Femenino;kennedy;Medio
3978;Jorge Moreno;49;Otro;Engativá ;MEDIO
3979;;30;Femenino;KENNEDY;Bajooo
3980;JUAN OJEDA;38;No binario;USAQUEN;bajoooo
3981;Cristina Garzón;67;Femenino;Kennedyy;bajoooo
3982;Yesid Álvarez;39;Otro; Suba;alto
3983;  Jairo  Uribe  ;70;Femenino;Kennedy;Bajooo
3984;David Martínez;67;No binario;subaa;BAJO
3985;Katherine Jiménez;75;No binario;;bajoooo
3986;Lucía Ramírez;46;Femenino;Suba;bajo
3987;María Salgado;64;Otro;CHAPINEROOO;ALTO
3988;Juan Monroy;73;No binario;CHAPINERO;BAJO
3989;JAIRO VALENCIA;35;Otro;kennedy;bajoooo
3990;Yaneth Franco;33;Masculino;CHAPINERO;bajo
3991;Rafael Guzmán;27;Femenino;USAQUEN;Bajo
3992;Brandon Jaimes;52;Otro;Engativá ;MEDIO
3993;Nancy Rodríguez;30;Otro;Engativá ;MEDIO
3994;Edgar Quintero;58;No binario; Suba;MEDIO
3995;OlgaMontoya;41;Femenino;USAQUEN;alto
3996;Eliecer Vergara;33;;ENGATIVA;medio
3997;Esther Pacheco;50;Femenino;ENGATIVA;Bajo
3998;Óscar León;60;Masculino;Engativá ;bajo
3999;Nidia Ruiz;61;;Usaquén;ALTO
4000;Vanesa Rodríguez;45;Femenino;engativa;BAJO
4001;Gabriel García;39;No binario;KENNEDY;Altoo
4002;Liliana Acevedo;51;Masculino;Engativá ;ALTO
4003;ISABEL RAMÍREZ;75;;Chapinero;medio
4004;Andrea Vega;71;Masculino;ENGATIVA;Alto
4005;Álvaro Montenegro;44;No binario;USAQUEN;medio
4006;Leidy García;22;Masculino;usaquen;bajo
4007;Daniel Álvarez;65;Masculino;Engativá;Bajo
4008;Óscar Vargas;41;;Chapinero;alto
4009;GloriaVargas;46;Otro;CHAPINERO;Altoo
4010;Alexandra Cardona;54;Otro;Engativá;Altoo
4011;Fernando Ortiz;66;Femenino;;MEDIO
4012;Julio García;68;Masculino;engativa;medio
4013;Santos Castillo;70;No binario;Usaquén;Altoo
4014;Claudia Mendoza;26;Masculino;Kennedyy;Bajo
4015;José Galvis;41;Femenino;Kennedyy;Alto
4016;Rafael Fonseca;36;Femenino;ENGATIVA;bajo
4017;William Rodríguez;64;Otro;Chapinero;Bajo
4018;Nidia Márquez;36;Femenino;KENNEDY;MEDIO
4019;RafaelCáceres;66;No binario;Usaquén ;bajoooo
4020;juan sánchez;49;Masculino;SUBA;BAJO
4021;Daniel Muñoz;62;Masculino;usaquen;Bajo
4022;Juana Cárdenas;51;Otro; Suba;alto
4023;Janeth Calderón;67;No binario;Chapinero;bajo
4024;Patricia Hernández;72;No binario;Kennedy;
4025;YudySánchez;56;Femenino;Kennedy;alto
4026;Liliana Rodríguez;;Femenino;Suba;Alto
4027;José Bonilla;46;No binario;USAQUEN;Bajo
4028;Lisbeth Velandia;43;Masculino;Kennedy;alto
4029;Walter Manrique;42;Femenino; Suba;Medioo
4030;Katherine Rincón;40;Otro;ENGATIVA;alto
4031;Jorge Fernández;69;No binario;USAQUEN;Bajo
4032;Maribel Gómez;49;Otro;Usaquén ;medio
4033;Elkin Flórez;47;;Kennedyy;Bajooo
4034;CARLOS RAMÍREZ;70;Otro;subaa;Bajooo
4035;Shirley Muñoz;67;Masculino;chapinero;Bajooo
4036;Arley Camargo;21;Masculino;Suba;medio
4037;José Reyes;35;Masculino;CHAPINEROOO;alto
4038;Eduardo Benavides;47;No binario;KENNEDY;Bajooo
4039;Jesús Carmona;33;Masculino;usaquen;bajoooo
4040;Felipe Vargas;46;Masculino;ENGATIVA;medio
4041;María Guerra;27;Masculino;SUBA;Medioo
4042;Fernando Buitrago;59;Masculino;ENGATIVA;
4043;JHON FRANCO;61;Otro;chapinero;bajo
4044;Lina Cárdenas;75;Masculino;engativa;medio
4045;Manuel Muñoz;57;Otro;Suba;BAJO
4046;;64;No binario;Usaquén;Altoo
4047;alberto angarita;37;Masculino;Kennedyy;Medioo
4048;Héctor Rodríguez;53;Otro;USAQUEN;bajo
4049;Ángel Franco;49;Femenino;engativa;alto
4050;Wilmer Medina;44;Otro;subaa;bajoooo
4051;Juan Galeano;62;Femenino;SUBA;Bajo
4052;José Díaz;65;Otro;KENNEDY;Bajooo
4053;Deisy Salcedo;38;No binario;;medio
4054;Johana Suárez;;Femenino;Usaquén;Medio
4055;FIDEL NAVARRO;72;Otro;Chapinero;Alto
4056;Jenny Álvarez;62;No binario;Usaquén ;
4057;Elsa Pardo;62;Masculino;chapinero;alto
4058;Miguel López;43;Femenino;subaa;ALTO
4059;Fernando Castaño;58;Femenino;Usaquén ;Bajooo
4060;Johanna Sánchez;21;No binario; Suba;alto
4061;César Granados;43;Masculino;engativa;Alto
4062;CATALINA ÁLVAREZ;62;No binario;Kennedy;Altoo
4063;Gildardo Ayala;42;No binario;USAQUEN;bajoooo
4064;María García;58;Masculino;Engativá ;BAJO
4065;Jhon Silva;50;Masculino;Chapinero;Medio
4066;Jesús Ardila;39;Femenino;ENGATIVA;medio
4067;Carolina Rivera;53;Otro;engativa;Medio
4068;DiegoRamírez;;Otro;Chapinero;Alto
4069;Rosa Núñez;52;Otro;Kennedy;bajoooo
4070;Gina Aguilar;62;No binario;Usaquén ;Medioo
4071;Rosa Martínez;19;;Usaquén ;Medio
4072;Rosa Ochoa;55;No binario;engativa;Medioo
4073;Beatriz Pabón;39;Femenino;chapinero;BAJO
4074;Maribel Pineda;60;No binario;CHAPINEROOO;BAJO
4075;ANTONIO SALAS;42;Femenino;Engativá ;bajo
4076;claudia jiménez;68;No binario; Suba;Bajo
4077;Myriam Castro;55;Masculino;kennedy;Altoo
4078;Flor Orozco;34;Otro;Suba;Bajooo
4079;Magaly Sandoval;33;;;bajoooo
4080;Diana Martínez;18;Masculino;usaquen;
4081;César Rodríguez;;Masculino;Usaquén;ALTO
4082;Juan Ojeda;70;Masculino;Suba;Medio
4083;Diana Guzmán;44;;Engativá;BAJO
4084;María Agudelo;67;Masculino;engativa;bajo
4085;  Gildardo  Castellanos  ;69;Otro;Usaquén ;Alto
4086;León Ortega;33;Otro;engativa;alto
4087;Gladys Osorio;66;Otro; Suba;bajo
4088;Astrid Naranjo;72;Femenino;KENNEDY;Bajooo
4089;dubán ayala;20;Femenino;KENNEDY;bajo
4090;alex vergara;32;;usaquen;MEDIO
4091;Myriam Martínez;29;Femenino;KENNEDY;Altoo
4092;Maritza Valencia;25;Masculino; Suba;bajo
4093;Diana Cruz;41;Otro;SUBA;bajoooo
4094;Jhon Bonilla;29;;engativa;bajo
4095;Sergio Hernández;69;No binario;CHAPINEROOO;Bajooo
4096;ALBERTO SALAS;39;Otro;chapinero;Medioo
4097;Blanca Bermúdez;58;Masculino;Kennedy;Bajo
4098;Víctor Arias;19;Otro;Chapinero;Bajooo
4099;David Navarro;32;Femenino;USAQUEN;Medioo
4100;Linda Peña;33;Masculino;Engativá ;ALTO
4101;Liliana Rengifo;21;No binario;usaquen;alto
4102;René Guerra;24;Masculino;kennedy;BAJO
4103;María Mosquera;43;;kennedy;ALTO
4104;Luz Arévalo;32;Otro;Usaquén ;bajo
4105;camila marín;41;No binario;CHAPINEROOO;BAJO
4106;Alberto Castillo;24;Otro;Suba;BAJO
4107;David García;63;Femenino;ENGATIVA;MEDIO
4108;Yadira Montenegro;29;Masculino;USAQUEN;ALTO
4109;Jhonatan Ospino;33;Otro;SUBA;Bajooo
4110;Esteban Espitia;61;Otro;Usaquén;bajoooo
4111;FELIPE JIMÉNEZ;60;No binario;USAQUEN;medio
4112;Elena Sánchez;51;No binario;Engativá ;Medio
4113;José Córdoba;63;Otro;KENNEDY;Medio
4114;Esteban Mora;29;Otro;Usaquén;BAJO
4115;Carmen Bautista;26;Femenino;KENNEDY;bajoooo
4116;Karen Sandoval;74;No binario;SUBA;alto
4117;Luis Pulido;20;Masculino;;ALTO
4118;Claudia Marín;44;No binario;Engativá;bajoooo
4119;martha vergara;67;Masculino;ENGATIVA;alto
4120;Daniela Rojas;60;Masculino;engativa;medio
4121;Alfonso Navarro;48;Otro;KENNEDY;Bajooo
4122;Andrea Mejía;70;Masculino;engativa;Medio
4123;  Alejandro  Pérez  ;29;Otro;CHAPINERO;Bajooo
4124;Adrián Pabón;49;Otro;Kennedy;Altoo
4125;Sebastián Torres;31;Masculino;KENNEDY;Medio
4126;Rocío Acosta;58;Femenino;Chapinero;Bajooo
4127;Yesid González;20;Otro;ENGATIVA;Bajooo
4128;Marcela Lozano;48;Masculino;CHAPINEROOO;bajo
4129;Daniel López;33;Masculino;engativa;Bajooo
4130;Eduardo Bohórquez;63;Otro;subaa;Bajooo
4131;León Castañeda;;Masculino;SUBA;ALTO
4132;Alberto Franco;71;No binario;Engativá;Bajooo
4133;Leonor Becerra;56;No binario;CHAPINERO;Medioo
4134;Felipe Flórez;39;Otro;KENNEDY;Bajo
4135;JORGE LONDOÑO;39;No binario;Chapinero;Bajooo
4136;esteban montes;68;Otro;ENGATIVA;medio
4137;Inés González;69;Masculino; Suba;bajo
4138;Andrea López;66;No binario;CHAPINERO;bajoooo
4139;Jairo Cuesta;28;Otro;kennedy;medio
4140;MAURICIO GONZÁLEZ;51;Masculino;CHAPINEROOO;Medioo
4141;Aura Márquez;38;Femenino;SUBA;
4142;Estiven Escobar;62;Femenino;ENGATIVA;bajo
4143;María Martínez;;No binario;kennedy;bajoooo
4144;ANDRÉS SANABRIA;56;Otro;engativa;Medioo
4145;Edilson Ruiz;45;Otro;Kennedyy;bajo
4146;Dora Duarte;52;No binario;Engativá ;Altoo
4147;Orlando Guzmán;73;Femenino;engativa;MEDIO
4148;Alberto Torres;41;Femenino;Kennedyy;BAJO
4149;  Dary  Montoya  ;37;No binario;usaquen;bajoooo
4150;Magda Sánchez;33;Masculino;Suba;bajoooo
4151;JamesVelasco;52;No binario;engativa;ALTO
4152;Catherine Cárdenas;38;Masculino;;MEDIO
4153;Alberto Sánchez;49;Otro;Engativá ;bajo
4154;Enrique Meneses;45;No binario;USAQUEN;bajoooo
4155;Diego Carvajal;46;No binario;chapinero;Medioo
4156;natalia cerón;62;Femenino;Kennedyy;bajoooo
4157;;36;No binario;Usaquén ;Alto
4158;Paola Orjuela;58;;Engativá ;
4159;Camilo Acosta;28;Otro;KENNEDY;bajo
4160;Pablo Zapata;;Otro;Kennedyy;medio
4161;Diego Rivera;42;Femenino; Suba;MEDIO
4162;Joan Quintero;61;Otro;CHAPINERO;alto
4163;Pablo Rojas;68;No binario;Engativá ;Medioo
4164;Felipe Arrieta;48;Femenino;CHAPINEROOO;bajo
4165;Diego Martínez;42;Masculino;Kennedyy;MEDIO
4166;Wilson Díaz;41;Femenino;CHAPINEROOO;Bajo
4167;EmilceGiraldo;55;;Suba;Bajooo
4168;Erick Navarro;64;Femenino;CHAPINEROOO;Alto
4169;Gustavo Arroyo;26;Femenino;Usaquén;Altoo
4170;Luis Quintero;68;Otro;SUBA;Medioo
4171;JavierCerón;69;Femenino;Suba;Bajo
4172;Rafael Giraldo;38;Femenino;SUBA;medio
4173;Andrés Gutiérrez;48;Femenino;ENGATIVA;Medioo
4174;Jhon Ramírez;69;Otro;Usaquén;BAJO
4175;Esteban Medina;63;No binario;Kennedyy;ALTO
4176;Carmen Espinosa;;No binario;CHAPINEROOO;Alto
4177;carlos cifuentes;40;Femenino;;alto
4178;Gustavo Blanco;22;Otro;kennedy;ALTO
4179;Ester Pérez;58;Masculino;KENNEDY;MEDIO
4180;MarcelaVélez;50;No binario;Usaquén ;ALTO
4181;MargaritaSánchez;43;No binario; Suba;Medioo
4182;MarinaZambrano;62;Otro;chapinero;Bajooo
4183;Felipe Rodríguez;26;Otro;CHAPINERO;Altoo
4184;Daniel Escobar;51;Femenino;kennedy;Medio
4185;Javier Ojeda;37;No binario;CHAPINERO;
4186;Milena Quiroga;71;Otro;Usaquén;BAJO
4187;Graciela Sepúlveda;45;Masculino;CHAPINEROOO;Bajooo
4188;Robinson López;43;Otro;engativa;medio
4189;Roger Díaz;38;Masculino;subaa;alto
4190;Luz Puentes;29;Masculino;;bajoooo
4191;Jesús Vega;39;Otro;SUBA;Bajo
4192;  Danny  Pineda  ;19;Masculino;subaa;Altoo
4193;Lilia Gómez;18;Masculino;Suba;alto
4194;Daniela Reyes;32;Masculino;subaa;bajoooo
4195;EduardoPedraza;39;Masculino;kennedy;Alto
4196;JesúsRivera;54;Masculino;ENGATIVA;Altoo
4197;Eduardo Rosero;40;Masculino;CHAPINERO;Bajooo
4198;Alexander Castaño;26;Otro; Suba;Medio
4199;Wilson Bernal;40;Otro;CHAPINEROOO;alto
4200;Esperanza Arango;63;Femenino;Usaquén;ALTO
4201;Victoria González;63;Otro;kennedy;MEDIO
4202;Ana Rincón;71;Otro;;Medio
4203;ENRIQUE PALACIOS;46;No binario;KENNEDY;Medio
4204;María Córdoba;53;Masculino;kennedy;Medioo
4205;  Carlos  Castro  ;21;Otro;Engativá ;Alto
4206;Mauricio Alzate;40;Masculino;ENGATIVA;medio
4207;Gloria Ramos;66;Otro;KENNEDY;medio
4208;JorgeMejía;54;No binario;CHAPINERO;Medio
4209;Carlos López;45;;ENGATIVA;Medio
4210;Patricia Gamboa;23;Otro;usaquen;Medio
4211;William Díaz;40;Femenino;Engativá ;BAJO
4212;John Rodríguez;61;Masculino;subaa;BAJO
4213;Luis Montoya;19;Femenino;Kennedyy;bajoooo
4214;John Reyes;48;Masculino;SUBA;alto
4215;José Orozco;75;Femenino;Suba;bajo
4216;Alejandro Angulo;23;Femenino;Engativá ;Medio
4217;Paola Gallego;62;Masculino;KENNEDY;BAJO
4218;Eduar Burbano;67;No binario;engativa;MEDIO
4219;GLORIA CARVAJAL;59;Femenino;subaa;Medio
4220;  Gloria  Cortés  ;62;Femenino;Suba;bajo
4221;Francisco González;33;No binario;subaa;Bajooo
4222;Carmen Rojas;50;Masculino;USAQUEN;MEDIO
4223;Cecilia Londoño;36;Femenino;USAQUEN;Medioo
4224;HERNANDO GÓMEZ;40;No binario;ENGATIVA;BAJO
4225;Edilson Mora;61;No binario;subaa;bajo
4226;JulianaVásquez;25;Femenino;SUBA;Bajo
4227;Deisy Garcés;53;Femenino;Suba;Altoo
4228;María Suárez;50;;usaquen;Bajo
4229;Gregorio Delgado;73;Femenino;Kennedyy;bajoooo
4230;JULIÁN NAVARRO;67;Femenino;kennedy;bajoooo
4231;Mabel Escobar;38;Masculino;;Bajooo
4232;;29;No binario;USAQUEN;Alto
4233;Jhon Guzmán;27;No binario;Kennedyy;bajoooo
4234;Yamid Romero;27;No binario;Suba;Altoo
4235;AndrésRojas;22;Otro;Usaquén ;Medioo
4236;Diana Fonseca;43;Masculino;Kennedyy;bajoooo
4237;Leidy Díaz;44;Masculino;chapinero;Medio
4238;Karen Roa;28;Masculino;CHAPINERO;bajo
4239;René Agudelo;35;Masculino;Chapinero;Alto
4240;FERNANDA MOSQUERA;65;Femenino;Usaquén;alto
4241;Carmen Trujillo;36;Otro;subaa;ALTO
4242;Patricia Muñoz;32;Femenino;Usaquén ;Alto
4243;Nidia Rentería;54;Femenino;Usaquén ;Medio
4244;Pilar García;53;Otro;engativa;alto
4245;Johana Salazar;41;No binario;Usaquén;alto
4246;Jhon Lozano;35;Femenino;Kennedyy;bajo
4247;Patricia Ardila;59;Masculino;Usaquén ;MEDIO
4248;YersonBenavides;49;Masculino;Usaquén;Medio
4249;elena arias;22;Otro; Suba;
4250;Alexander Fonseca;41;No binario;Suba;BAJO
4251;ALBERTO GUERRERO;30;Femenino;Chapinero;Bajooo
4252;  Lucía  Ángel  ;21;Femenino;ENGATIVA;Alto
4253;Bibiana Rodríguez;32;Masculino;kennedy;bajo
4254;ALBERTO GARCÍA;46;Otro;usaquen;Altoo
4255;Carmen González;19;Masculino;;bajoooo
4256;Luis Martínez;58;No binario;engativa;Medio
4257;Jorge Morales;34;Masculino;CHAPINEROOO;MEDIO
4258;Nelly Castro;21;Otro;Chapinero;Medioo
4259;  Gabriel  Torres  ;46;Masculino;KENNEDY;medio
4260;María Rivera;63;No binario;engativa;Medio
4261;Eder Rivera;57;Masculino;kennedy;Medio
4262;sandra velandia;25;Otro;usaquen;BAJO
4263;Gloria Padilla;74;No binario;Engativá;bajo
4264;Viviana Pinto;71;Otro;Chapinero;Bajooo
4265;Janneth Contreras;59;Otro;Chapinero;Bajo
4266;Diego Leal;49;Masculino;ENGATIVA;alto
4267;luis calderón;46;Femenino; Suba;alto
4268;  Yesid  Pérez  ;38;No binario;Engativá ;Bajo
4269;GONZALO GIRALDO;59;Otro;Kennedy;ALTO
4270;Johanna Villamizar;70;Otro;Engativá ;bajo
4271;Willian Contreras;60;Masculino;usaquen;medio
4272;Juan Gaitán;45;Femenino;Usaquén;BAJO
4273;VIRGINIA HERNÁNDEZ;50;Masculino;Kennedyy;Medio
4274;María Molina;35;No binario;Kennedy;Altoo
4275;Lucía Hernández;66;Masculino;usaquen;bajoooo
4276;;38;Otro;chapinero;alto
4277;Lizeth Galvis;59;Femenino;Chapinero;MEDIO
4278;Luz Bonilla;52;Otro;ENGATIVA;MEDIO
4279;Aldemar Toro;35;Otro;usaquen;medio
4280;Tatiana León;62;No binario;Kennedyy;Medio
4281;Camilo Díaz;71;Femenino;SUBA;bajoooo
4282;Emerson Vera;31;Masculino;Suba;Medioo
4283;José Castro;59;;CHAPINEROOO;bajoooo
4284;Yadira Ibarra;56;Femenino; Suba;ALTO
4285;Alonso Aguilar;31;Femenino;Engativá ;Medio
4286;Viviana Andrade;69;No binario;SUBA;Medioo
4287;Michael Parra;65;No binario;chapinero;Medio
4288;Eugenia López;55;Femenino;Kennedy;Alto
4289;Ana Ariza;42;Femenino;chapinero;bajoooo
4290;Danilo Pérez;29;Masculino;usaquen;BAJO
4291;Luz Villamizar;30;Otro;CHAPINERO;BAJO
4292;Luis Rincón;37;Masculino;CHAPINEROOO;Medioo
4293;Omar Burgos;59;Masculino;Kennedyy;bajoooo
4294;Estela Palacios;54;Otro;Chapinero;Medioo
4295;Miguel Acosta;53;Femenino;CHAPINEROOO;medio
4296;José Bolívar;64;No binario;Engativá;Alto
4297;Sergio Benavides;74;Femenino;Usaquén;medio
4298;Mariana Garzón;20;Otro;KENNEDY;MEDIO
4299;Emilio Cano;74;Femenino;Kennedy;Alto
4300;Alejandro Narváez;51;No binario;KENNEDY;Medioo
4301;césar vargas;51;No binario;chapinero;Alto
4302;Jairo Angarita;70;Femenino;Usaquén;Medioo
4303;Armando Rangel;41;Femenino;subaa;BAJO
4304;Andrés León;67;Masculino;usaquen;medio
4305;Alberto Alfonso;24;Femenino;usaquen;Bajooo
4306;Javier Nieto;19;No binario;Chapinero;
4307;José Torres;50;Femenino;kennedy;alto
4308;Ana Villa;69;Femenino;Usaquén ;Alto
4309;José Cantillo;55;Femenino; Suba;bajoooo
4310;DEISY RIVERA;67;Otro;CHAPINERO;Bajo
4311;KatherineGonzález;61;Masculino;ENGATIVA;bajo
4312;Arley Vargas;63;Masculino;KENNEDY;ALTO
4313;Andrés Castañeda;64;Femenino;Usaquén;medio
4314;Paola Jiménez;;No binario;chapinero;
4315;Margarita Rojas;21;Otro;engativa;Bajo
4316;Jairo Jaramillo;71;Otro;Engativá ;medio
4317;Marina Suárez;38;No binario;Kennedy;Medioo
4318;Milton Franco;69;No binario;Suba;medio
4319;Augusto Gómez;20;No binario;Kennedyy;
4320;Gladis Garzón;18;Masculino;Engativá ;Altoo
4321;Anyi Mosquera;45;No binario;kennedy;ALTO
4322;David Valencia;38;Otro;engativa;alto
4323;Sonia Rodríguez;18;Femenino;ENGATIVA;Altoo
4324;Adolfo Díaz;20;Masculino;usaquen;Medio
4325;SoniaLópez;52;No binario;;BAJO
4326;Amelia García;37;Masculino;Chapinero;BAJO
4327;José Sánchez;72;No binario;chapinero;MEDIO
4328;Paola Reyes;19;Femenino;ENGATIVA;bajoooo
4329;LUCÍA HOYOS;51;;Usaquén ;Medio
4330;lorena medina;24;No binario;engativa;alto
4331;Karen Osorio;37;Otro;subaa;Medio
4332;Rosa Arrieta;61;No binario;ENGATIVA;Altoo
4333;sandra mendoza;75;Femenino;Suba;Bajooo
4334;  Pedro  Pérez  ;42;Otro;usaquen;Bajooo
4335;Sonia Mejía;56;Femenino;USAQUEN;alto
4336;  Clara  Polo  ;22;Femenino;Kennedy;ALTO
4337;Alejandra Díaz;63;Femenino;subaa;bajoooo
4338;MARÍA MEDINA;71;Otro;;
4339;Mauricio Galeano;73;No binario;KENNEDY;ALTO
4340;Cecilia Ramírez;49;No binario;SUBA;alto
4341;Yina Vergara;72;Femenino;Usaquén;BAJO
4342;Mónica Salazar;72;Masculino;kennedy;BAJO
4343;Luis Vera;62;Masculino;Engativá;Medioo
4344;Alejandro Valencia;34;Femenino;Engativá ;medio
4345;Cristian Nieto;40;No binario;Suba;
4346;José Salgado;31;No binario;USAQUEN;Altoo
4347;Santiago Giraldo;25;Otro;subaa;Bajo
4348;Martha González;19;Otro;USAQUEN;BAJO
4349;María Sánchez;57;Otro;Usaquén ;Bajooo
4350;José Castañeda;35;Otro;Usaquén ;alto
4351;Leidy Buitrago;61;Femenino;usaquen;Bajo
4352;Flor Obando;;Otro;Chapinero;Alto
4353;Felipe Mejía;58;Femenino;KENNEDY;MEDIO
4354;Nancy Reyes;53;Otro;CHAPINEROOO;alto
4355;Cristian Vargas;;No binario;kennedy;alto
4356;Lucía Palacios;37;Femenino;Kennedyy;Altoo
4357;  Tatiana  Castañeda  ;21;No binario;Engativá ;medio
4358;Wilson Portilla;34;No binario;USAQUEN;Medio
4359;Esther Fonseca;45;Masculino;SUBA;bajoooo
4360;Alejandra Toro;56;No binario; Suba;Medioo
4361;Edwin Bermúdez;20;;chapinero;ALTO
4362;José Díaz;;No binario;CHAPINEROOO;Bajooo
4363;Wilfredo Vega;35;Masculino;Engativá;alto
4364;Fernando Torres;25;Femenino;USAQUEN;BAJO
4365;MARCELA GÓMEZ;27;Masculino;engativa;Medio
4366;Sneider Oviedo;;Femenino;Usaquén;Medioo
4367;Jennifer Garzón;59;Femenino;USAQUEN;MEDIO
4368;Andrea Martínez;73;Otro; Suba;Bajooo
4369;Julia Suárez;58;Otro;CHAPINERO;
4370;  Fernando  Moreno  ;68;Masculino;KENNEDY;Medio
4371;Mary Acosta;39;Femenino;Kennedyy;BAJO
4372;José Franco;67;Femenino;Kennedy;MEDIO
4373;Angie Ortiz;74;Otro;Engativá;MEDIO
4374;Blanca Romero;48;No binario;Engativá;Bajo
4375;Omaira Ruiz;28;No binario;USAQUEN;bajoooo
4376;LUZ GÓMEZ;27;;;Bajo
4377;luz sarmiento;56;Otro;CHAPINERO;Alto
4378;Laura Ortega;36;Femenino;Usaquén ;
4379;Ferney López;60;Masculino; Suba;Bajooo
4380;Rosa Núñez;70;Masculino;Engativá;ALTO
4381;Juliana Suárez;46;Masculino;CHAPINERO;
4382;Diana Rodríguez;72;Femenino;CHAPINERO;medio
4383;Luis Prieto;74;Masculino;USAQUEN;Bajooo
4384;Vanessa Villamizar;57;Femenino;usaquen;
4385;;51;Otro;KENNEDY;Bajooo
4386;Julieth Patiño;23;Otro;kennedy;BAJO
4387;ANDRÉS ARIAS;63;Masculino;Usaquén ;bajoooo
4388;Jesús Rojas;54;No binario;Kennedy;Medioo
4389;Kelly Murcia;35;No binario;Kennedyy;Bajo
4390;Carmen Villamizar;75;Femenino;engativa;
4391;  Paola  Orozco  ;34;No binario;usaquen;ALTO
4392;Yeison Hoyos;66;Otro; Suba;Altoo
4393;Liliana Rueda;53;Masculino;engativa;Bajo
4394;Robinson García;73;No binario;CHAPINEROOO;ALTO
4395;Luis Herrera;20;Otro;USAQUEN;BAJO
4396;Daniel Cerón;67;No binario;Chapinero;Bajo
4397;Alejandra Camargo;70;No binario;Engativá ;Alto
4398;María Ramírez;46;Femenino;Engativá ;alto
4399;Luis Muñoz;18;No binario;Engativá;Bajo
4400;Henry Márquez;32;No binario;CHAPINERO;alto
4401;Eliecer Bastidas;61;Otro;subaa;bajoooo
4402;Johan Cardona;23;No binario;Suba;MEDIO
4403;ÓscarVallejo;48;Femenino;engativa;Bajooo
4404;Patricia Guerrero;48;No binario;Kennedy;Medioo
4405;Jhonatan Mora;66;Masculino;Chapinero;Medioo
4406;maría carvajal;29;No binario;chapinero;medio
4407;Jhon Hernández;75;Masculino;Usaquén;Medioo
4408;María Ospina;58;No binario;kennedy;MEDIO
4409;  William  Aguirre  ;39;Femenino;chapinero;ALTO
4410;;20;No binario;Usaquén;Bajooo
4411;  Jairo  Medina  ;59;Femenino;CHAPINERO;bajoooo
4412;Manuel Polo;38;No binario;Engativá;Bajooo
4413;Jhonny Pérez;40;No binario;chapinero;Bajo
4414;César Flórez;42;Femenino;Usaquén;Alto
4415;Julio Castillo;53;Masculino;usaquen;
4416;Luisa Díaz;31;No binario;kennedy;alto
4417;Cecilia Torres;21;No binario;kennedy;BAJO
4418;Jhon Cuéllar;63;Femenino;Chapinero;Bajo
4419;Dario Cárdenas;63;No binario;ENGATIVA;alto
4420;Camilo Silva;36;Masculino;Usaquén ;bajo
4421;Angie Torres;59;Masculino;subaa;bajoooo
4422;  Camilo  Caicedo  ;67;Masculino;Suba;MEDIO
4423;Carolina Gómez;37;Masculino;CHAPINEROOO;Bajo
4424;Leidy Gómez;68;;Usaquén ;Bajo
4425;milena loaiza;22;Otro;Suba;Alto
4426;EDISON ORTIZ;53;Otro;;bajo
4427;Dario Bedoya;74;Otro;Chapinero;Medio
4428;tatiana bravo;;Masculino;Usaquén;ALTO
4429;ANDRÉS RODRÍGUEZ;56;Femenino;Kennedy;ALTO
4430;Erika Calderón;54;Otro; Suba;Medioo
4431;Eliana García;41;Femenino;ENGATIVA;bajoooo
4432;Camilo Caicedo;23;Masculino;chapinero;BAJO
4433;daniel parra;70;Femenino;ENGATIVA;bajo
4434;David Valencia;61;Masculino;Usaquén ;Medioo
4435;Luz Ayala;53;Otro;kennedy;Medio
4436;Augusto Torres;59;Masculino;Kennedyy;medio
4437;Tulio Díaz;61;Femenino;usaquen;bajo
4438;Jhonny Montoya;58;Masculino;ENGATIVA;
4439;NilsonCastaño;60;Masculino;Chapinero;bajo
4440;Julio López;42;Otro;SUBA;Bajooo
4441;  Mauricio  Flórez  ;64;No binario;chapinero;Bajo
4442;Jesús Polo;51;Femenino;Usaquén;Bajo
4443;Fernando Caicedo;28;No binario;subaa;MEDIO
4444;Víctor Torres;54;No binario;ENGATIVA;alto
4445;Alba Murillo;45;No binario;;Bajooo
4446;Mario Gallego;22;Femenino;Usaquén;Alto
4447;Lucía Moreno;38;Masculino;Engativá;Medioo
4448;Daniel Arias;57;No binario;subaa;
4449;Roberto López;34;Masculino;engativa;BAJO
4450;Rosa Díaz;54;Otro;kennedy;BAJO
4451;Nelson Díaz;62;Femenino;CHAPINEROOO;Medio
4452;Jackeline Padilla;;No binario;Usaquén ;Medioo
4453;Jorge Rodríguez;32;No binario;Chapinero;bajo
